215.0,506.0,338.0,-347.0,305.0,241.0,-333.0,-265.0,-343.0,356.0
29.0,-78.0,9.0,-27.0,-120.0,26.0,-93.0,-22.0,-13.0,-3.0
-10.0,57.0,151.0,48.0,28.0,15.0,70.0,121.0,30.0,38.0
7.0,284.0,328.0,146.0,-138.0,-77.0,-26.0,272.0,89.0,-181.0
-115.0,-1.0,11.0,26.0,-54.0,-74.0,-50.0,-107.0,-65.0,-23.0
55.0,-54.0,-42.0,-35.0,-7.0,-17.0,5.0,22.0,25.0,3.0
39.0,50.0,-10.0,-9.0,-65.0,-93.0,15.0,23.0,-76.0,-4.0
-16.0,-1.0,-22.0,-11.0,-29.0,67.0,-55.0,35.0,32.0,-82.0
38.0,47.0,3.0,6.0,-49.0,-42.0,-11.0,-17.0,6.0,45.0
-76.0,-59.0,-58.0,-119.0,-68.0,-74.0,-96.0,-74.0,-74.0,-53.0
-7.0,121.0,-22.0,85.0,78.0,202.0,-27.0,-96.0,115.0,-64.0
-112.0,-115.0,20.0,-28.0,45.0,-76.0,-45.0,28.0,-135.0,62.0
-80.0,42.0,-99.0,45.0,84.0,-59.0,168.0,-64.0,-79.0,-77.0
-48.0,59.0,-7.0,89.0,273.0,-163.0,-185.0,-147.0,-351.0,-284.0
-49.0,27.0,-8.0,89.0,-172.0,6.0,30.0,68.0,108.0,-43.0
-271.0,-15.0,39.0,80.0,287.0,96.0,587.0,-150.0,-222.0,-105.0
-35.0,-1.0,2.0,84.0,-44.0,29.0,-99.0,-97.0,-3.0,-7.0
3.0,59.0,29.0,49.0,-12.0,-4.0,38.0,10.0,-5.0,71.0
-34.0,-21.0,6.0,-27.0,38.0,-52.0,-37.0,-26.0,-61.0,-18.0
79.0,-20.0,68.0,-8.0,-39.0,-61.0,-20.0,-73.0,-33.0,-64.0
5.0,22.0,4.0,31.0,-52.0,29.0,109.0,14.0,45.0,16.0
-37.0,-72.0,70.0,-35.0,41.0,4.0,10.0,44.0,-34.0,56.0
-3.0,-38.0,-138.0,-26.0,-32.0,-43.0,-52.0,-103.0,-45.0,-44.0
15.0,10.0,86.0,-73.0,53.0,35.0,-44.0,74.0,22.0,-85.0
-189.0,-246.0,218.0,-243.0,-1078.0,-383.0,383.0,135.0,-371.0,-558.0
22.0,-20.0,-25.0,-6.0,3.0,-26.0,14.0,-23.0,-7.0,16.0
18.0,54.0,-16.0,7.0,33.0,-13.0,16.0,21.0,19.0,14.0
-44.0,-71.0,52.0,-85.0,-44.0,-19.0,-25.0,23.0,-33.0,-33.0
74.0,90.0,-81.0,93.0,46.0,85.0,-111.0,44.0,101.0,83.0
20.0,72.0,36.0,-54.0,0.0,72.0,-36.0,47.0,51.0,60.0
38.0,165.0,322.0,236.0,202.0,-388.0,294.0,256.0,-801.0,-169.0
3.0,27.0,-58.0,4.0,-7.0,-21.0,13.0,-25.0,11.0,-7.0
-74.0,-40.0,-89.0,-31.0,-20.0,-21.0,32.0,-143.0,20.0,3.0
-49.0,166.0,-8.0,0.0,-13.0,-16.0,10.0,-6.0,55.0,-66.0
-46.0,3.0,55.0,19.0,-45.0,-107.0,34.0,81.0,-161.0,-128.0
-35.0,-22.0,66.0,7.0,-62.0,-150.0,67.0,48.0,-189.0,-151.0
-42.0,4.0,5.0,0.0,-74.0,6.0,-14.0,-1.0,20.0,-36.0
-13.0,-161.0,35.0,-66.0,-33.0,-36.0,-37.0,-34.0,-36.0,-6.0
7.0,-35.0,-38.0,-7.0,-76.0,-91.0,-72.0,-16.0,-90.0,-18.0
68.0,107.0,122.0,91.0,73.0,29.0,7.0,39.0,46.0,147.0
-46.0,-62.0,-81.0,-174.0,12.0,0.0,-65.0,-91.0,-56.0,-32.0
-180.0,-339.0,492.0,157.0,-354.0,56.0,-385.0,-242.0,129.0,869.0
-7.0,-2.0,6.0,-37.0,11.0,20.0,9.0,5.0,-1.0,-9.0
5.0,-75.0,-22.0,-24.0,9.0,-18.0,-55.0,-18.0,-39.0,-43.0
-41.0,15.0,-36.0,-101.0,-127.0,-125.0,-207.0,3.0,-106.0,-234.0
49.0,-37.0,55.0,-34.0,13.0,66.0,-10.0,63.0,51.0,-44.0
242.0,-85.0,289.0,-110.0,-47.0,107.0,192.0,309.0,7.0,-84.0
-34.0,-117.0,-24.0,21.0,-124.0,-98.0,-40.0,5.0,-56.0,-37.0
28.0,-78.0,-24.0,34.0,150.0,78.0,-58.0,113.0,61.0,29.0
-144.0,-30.0,-205.0,-62.0,118.0,-176.0,18.0,-98.0,-66.0,21.0
-37.0,-73.0,-66.0,-43.0,-50.0,-57.0,-30.0,22.0,-49.0,-60.0
-108.0,75.0,-88.0,105.0,-6.0,1.0,12.0,-69.0,-17.0,-48.0
84.0,123.0,64.0,86.0,91.0,36.0,43.0,116.0,47.0,107.0
-63.0,-41.0,-68.0,-120.0,-62.0,-54.0,-32.0,-83.0,-74.0,-88.0
-82.0,-10.0,-58.0,51.0,-73.0,-34.0,-63.0,-47.0,-69.0,51.0
-19.0,-45.0,-48.0,-65.0,-35.0,-41.0,-37.0,-31.0,-44.0,-6.0
-1.0,20.0,38.0,13.0,-106.0,-47.0,-8.0,12.0,-10.0,-40.0
-11.0,-120.0,-96.0,-122.0,189.0,209.0,-68.0,-87.0,203.0,-3.0
39.0,44.0,10.0,51.0,-30.0,-50.0,-21.0,-22.0,5.0,23.0
-114.0,-45.0,-30.0,51.0,53.0,-41.0,107.0,-19.0,-84.0,0.0
-312.0,-127.0,202.0,-63.0,-78.0,290.0,346.0,283.0,-303.0,-318.0
-146.0,-69.0,-127.0,-63.0,28.0,26.0,-34.0,-117.0,33.0,1.0
-148.0,556.0,304.0,-495.0,197.0,232.0,-96.0,146.0,129.0,-163.0
67.0,33.0,-53.0,-3.0,28.0,67.0,21.0,16.0,50.0,69.0
-93.0,-18.0,29.0,-114.0,16.0,6.0,-26.0,-38.0,-36.0,49.0
36.0,36.0,-12.0,2.0,-83.0,-123.0,12.0,8.0,-121.0,1.0
-59.0,-105.0,-94.0,-88.0,-62.0,-54.0,-87.0,-60.0,-46.0,-99.0
-24.0,21.0,-91.0,1.0,-66.0,4.0,-168.0,-48.0,-20.0,22.0
-115.0,-71.0,-96.0,115.0,10.0,-35.0,-12.0,-73.0,53.0,7.0
34.0,14.0,56.0,-23.0,22.0,34.0,-104.0,10.0,26.0,-125.0
62.0,-30.0,-78.0,-36.0,-13.0,50.0,8.0,-20.0,7.0,-4.0
-65.0,-68.0,-21.0,-6.0,30.0,-123.0,97.0,4.0,-84.0,-47.0
-66.0,-62.0,64.0,-13.0,-20.0,-12.0,-23.0,-21.0,-9.0,78.0
23.0,92.0,98.0,97.0,95.0,47.0,101.0,145.0,104.0,69.0
-68.0,-25.0,-21.0,28.0,14.0,52.0,-36.0,-79.0,11.0,-90.0
-3.0,43.0,87.0,8.0,65.0,85.0,94.0,6.0,-4.0,53.0
-12.0,-19.0,-34.0,10.0,-18.0,-2.0,14.0,1.0,-24.0,-12.0
-113.0,3.0,-189.0,0.0,-104.0,-105.0,-118.0,-136.0,-101.0,15.0
84.0,-221.0,-205.0,227.0,-25.0,-91.0,-72.0,99.0,-77.0,23.0
-21.0,8.0,-22.0,-21.0,-67.0,-28.0,80.0,-23.0,-23.0,-25.0
-36.0,-50.0,-60.0,-105.0,-12.0,-89.0,-55.0,-117.0,-71.0,-102.0
-5.0,-22.0,-29.0,1.0,40.0,-111.0,21.0,-15.0,3.0,4.0
6.0,-18.0,72.0,-59.0,34.0,-39.0,-45.0,20.0,-28.0,-18.0
8.0,-30.0,24.0,74.0,49.0,33.0,13.0,80.0,34.0,-35.0
-64.0,-60.0,-5.0,-100.0,-61.0,-91.0,-74.0,-27.0,-72.0,-112.0
-83.0,-57.0,-168.0,30.0,-60.0,-15.0,-25.0,-118.0,32.0,-110.0
28.0,-27.0,14.0,36.0,-20.0,20.0,30.0,37.0,43.0,-40.0
-381.0,-186.0,-1288.0,287.0,824.0,1061.0,-217.0,-765.0,890.0,208.0
-133.0,302.0,412.0,-26.0,380.0,531.0,-612.0,441.0,436.0,-577.0
-13.0,-33.0,-36.0,17.0,-40.0,53.0,36.0,-108.0,-11.0,45.0
-1.0,-6.0,83.0,61.0,45.0,17.0,-31.0,50.0,131.0,-95.0
306.0,-122.0,430.0,405.0,743.0,196.0,-859.0,5.0,266.0,203.0
-74.0,56.0,-6.0,-22.0,-85.0,126.0,-17.0,15.0,-57.0,9.0
98.0,25.0,9.0,72.0,17.0,-53.0,10.0,-78.0,-164.0,4.0
-242.0,-374.0,-225.0,-49.0,-65.0,-172.0,-68.0,59.0,-161.0,-486.0
-26.0,24.0,90.0,70.0,-21.0,-91.0,-134.0,68.0,-29.0,-65.0
59.0,-139.0,439.0,50.0,-151.0,-128.0,-283.0,-469.0,-82.0,-37.0
-73.0,-3.0,-1.0,-33.0,12.0,-35.0,23.0,-53.0,38.0,26.0
-114.0,83.0,-152.0,-16.0,45.0,-106.0,-34.0,-27.0,-78.0,-21.0
-132.0,-47.0,-42.0,-125.0,-166.0,-130.0,-51.0,-58.0,-128.0,-153.0
-33.0,-270.0,-284.0,-15.0,-70.0,82.0,167.0,-44.0,65.0,78.0
601.0,-1203.0,-786.0,153.0,842.0,536.0,25.0,-828.0,200.0,450.0
6.0,41.0,23.0,-10.0,-53.0,49.0,13.0,-56.0,18.0,91.0
-136.0,9.0,-43.0,6.0,-10.0,-128.0,-13.0,-59.0,-79.0,-69.0
40.0,0.0,17.0,-41.0,30.0,-3.0,-18.0,-22.0,-4.0,25.0
-15.0,-11.0,-51.0,31.0,68.0,-25.0,17.0,60.0,-74.0,38.0
-17.0,6.0,10.0,-20.0,14.0,-8.0,-66.0,-23.0,-18.0,33.0
1.0,21.0,46.0,12.0,43.0,48.0,56.0,13.0,58.0,45.0
34.0,-2.0,2.0,-42.0,12.0,5.0,0.0,-31.0,-11.0,9.0
-48.0,10.0,-27.0,5.0,17.0,24.0,-20.0,11.0,42.0,29.0
-104.0,-256.0,325.0,-150.0,-261.0,-68.0,-233.0,187.0,5.0,337.0
-40.0,-103.0,-24.0,-25.0,-235.0,-22.0,-74.0,-67.0,-16.0,-18.0
-47.0,-3.0,-8.0,-47.0,-46.0,-65.0,1.0,-6.0,-55.0,-17.0
1.0,43.0,16.0,0.0,55.0,-58.0,-38.0,52.0,-69.0,3.0
-16.0,-19.0,-103.0,6.0,-59.0,-65.0,92.0,33.0,-52.0,43.0
0.0,-58.0,-33.0,-30.0,28.0,-16.0,105.0,-69.0,34.0,-13.0
28.0,39.0,21.0,96.0,-3.0,7.0,-91.0,-23.0,20.0,8.0
-62.0,-44.0,-208.0,-54.0,66.0,49.0,-209.0,-220.0,39.0,181.0
504.0,-126.0,-858.0,850.0,-229.0,-152.0,-89.0,-212.0,-107.0,455.0
-74.0,9.0,-32.0,43.0,-45.0,-57.0,-146.0,89.0,-206.0,46.0
-41.0,23.0,-41.0,2.0,-43.0,13.0,-100.0,-135.0,22.0,31.0
27.0,-31.0,-50.0,-29.0,33.0,-1.0,-15.0,29.0,38.0,-32.0
-36.0,2.0,-46.0,-10.0,0.0,-19.0,72.0,-43.0,30.0,-12.0
215.0,-295.0,166.0,-7.0,-244.0,467.0,307.0,-532.0,-300.0,-524.0
-42.0,297.0,-307.0,-12.0,-22.0,-52.0,-70.0,8.0,47.0,261.0
-413.0,69.0,260.0,203.0,168.0,165.0,5.0,-158.0,174.0,-118.0
-79.0,18.0,-157.0,-13.0,-89.0,-50.0,-56.0,-66.0,-36.0,-84.0
521.0,440.0,-19.0,297.0,214.0,81.0,642.0,-379.0,-157.0,-903.0
18.0,6.0,-15.0,-41.0,20.0,57.0,44.0,-73.0,-24.0,2.0
138.0,43.0,115.0,61.0,50.0,79.0,14.0,75.0,29.0,46.0
-5.0,-4.0,15.0,-12.0,23.0,-107.0,24.0,31.0,-37.0,49.0
-49.0,-55.0,-30.0,-52.0,-12.0,-53.0,-50.0,-69.0,-71.0,-44.0
10.0,-2.0,42.0,-33.0,-13.0,-11.0,1.0,13.0,-51.0,30.0
53.0,-53.0,230.0,478.0,178.0,190.0,221.0,169.0,177.0,-210.0
4.0,-7.0,-34.0,-11.0,-17.0,-28.0,-68.0,19.0,8.0,-195.0
-31.0,-25.0,77.0,-16.0,17.0,2.0,-101.0,-43.0,-17.0,-55.0
28.0,-48.0,58.0,20.0,-121.0,-68.0,-65.0,60.0,-29.0,-7.0
-10.0,-43.0,280.0,52.0,-128.0,18.0,34.0,-37.0,-17.0,-12.0
119.0,-134.0,7.0,-9.0,-28.0,-76.0,-154.0,-109.0,4.0,-113.0
-316.0,-528.0,-255.0,-99.0,28.0,-520.0,-148.0,238.0,-51.0,-107.0
-41.0,85.0,27.0,45.0,-20.0,-60.0,-72.0,56.0,-41.0,-2.0
61.0,-85.0,14.0,-24.0,14.0,38.0,37.0,3.0,59.0,-45.0
64.0,-75.0,116.0,-60.0,22.0,-32.0,-39.0,45.0,-93.0,-18.0
536.0,104.0,464.0,-168.0,-45.0,-303.0,280.0,444.0,-291.0,-248.0
-56.0,-157.0,-98.0,-169.0,-123.0,-110.0,-38.0,102.0,-147.0,22.0
121.0,284.0,-102.0,336.0,-156.0,-72.0,16.0,-70.0,-95.0,45.0
-2.0,-80.0,-6.0,-100.0,125.0,-7.0,-64.0,-172.0,-69.0,430.0
471.0,309.0,81.0,-509.0,107.0,164.0,138.0,50.0,-241.0,141.0
190.0,-1207.0,191.0,168.0,134.0,-16.0,795.0,-299.0,282.0,819.0
-265.0,-237.0,357.0,-503.0,355.0,202.0,-487.0,226.0,-41.0,-80.0
6.0,181.0,-11.0,0.0,-23.0,18.0,111.0,-67.0,23.0,59.0
-22.0,-34.0,-75.0,-98.0,-83.0,-83.0,-49.0,-82.0,-112.0,-6.0
38.0,41.0,-20.0,-9.0,-1.0,33.0,125.0,63.0,-21.0,-10.0
-6.0,-36.0,43.0,35.0,6.0,6.0,11.0,18.0,-43.0,3.0
44.0,-19.0,-60.0,-21.0,46.0,-16.0,0.0,-72.0,-22.0,32.0
3.0,-85.0,5.0,-68.0,21.0,3.0,18.0,6.0,18.0,36.0
15.0,22.0,45.0,18.0,40.0,14.0,-5.0,-1.0,4.0,9.0
15.0,16.0,65.0,16.0,-1.0,-85.0,-40.0,56.0,-60.0,-99.0
-30.0,-13.0,-18.0,72.0,-45.0,6.0,-80.0,-30.0,27.0,25.0
-5.0,69.0,18.0,28.0,-18.0,-25.0,4.0,-5.0,-56.0,-61.0
-75.0,-86.0,-179.0,-146.0,232.0,-49.0,-89.0,153.0,-19.0,-198.0
564.0,90.0,5.0,654.0,291.0,-247.0,-26.0,344.0,-71.0,-272.0
-73.0,61.0,-31.0,71.0,-42.0,-94.0,20.0,-107.0,-19.0,17.0
-26.0,4.0,3.0,-15.0,15.0,27.0,-41.0,3.0,14.0,-47.0
-179.0,-9.0,-251.0,156.0,-16.0,232.0,155.0,199.0,-231.0,-189.0
-117.0,150.0,-27.0,-133.0,-75.0,-74.0,-10.0,-253.0,32.0,215.0
4.0,131.0,-30.0,122.0,-164.0,-153.0,27.0,-20.0,-119.0,1.0
26.0,-104.0,34.0,45.0,24.0,26.0,-28.0,-80.0,20.0,25.0
33.0,22.0,-71.0,6.0,62.0,43.0,23.0,-109.0,59.0,11.0
65.0,-14.0,67.0,22.0,23.0,25.0,11.0,22.0,28.0,2.0
-58.0,13.0,-12.0,57.0,24.0,-49.0,30.0,52.0,-24.0,-58.0
-13.0,35.0,-43.0,12.0,-51.0,26.0,96.0,16.0,93.0,107.0
-134.0,50.0,59.0,-93.0,-14.0,-32.0,-81.0,-65.0,73.0,31.0
-12.0,-12.0,-121.0,-66.0,-50.0,-81.0,-96.0,-162.0,-8.0,60.0
-45.0,76.0,27.0,-61.0,20.0,-69.0,-4.0,30.0,-117.0,75.0
116.0,51.0,9.0,80.0,121.0,98.0,268.0,-52.0,103.0,31.0
-173.0,34.0,26.0,-154.0,-161.0,-61.0,-18.0,150.0,48.0,-19.0
3.0,-13.0,-37.0,-28.0,14.0,-23.0,-23.0,-17.0,-11.0,22.0
8.0,135.0,29.0,47.0,-3.0,-12.0,-2.0,-4.0,-64.0,-9.0
-34.0,33.0,58.0,-38.0,24.0,-40.0,-68.0,-3.0,-65.0,56.0
-84.0,-82.0,-41.0,144.0,48.0,-35.0,-13.0,-129.0,-168.0,21.0
-96.0,-5.0,23.0,-50.0,-57.0,119.0,84.0,-139.0,-12.0,-69.0
-49.0,-10.0,-44.0,-19.0,-130.0,-87.0,-1.0,-77.0,-50.0,-14.0
91.0,-36.0,-73.0,-107.0,98.0,71.0,-75.0,85.0,61.0,-74.0
-342.0,62.0,110.0,388.0,-151.0,-163.0,302.0,-147.0,191.0,313.0
-57.0,-90.0,25.0,-84.0,-42.0,-83.0,65.0,-8.0,-162.0,-26.0
73.0,33.0,-134.0,-1.0,41.0,9.0,-108.0,102.0,12.0,-35.0
-33.0,76.0,42.0,46.0,-64.0,-53.0,0.0,28.0,-3.0,-19.0
-255.0,-396.0,-216.0,118.0,-72.0,-313.0,61.0,412.0,134.0,-100.0
-42.0,-19.0,11.0,-32.0,-36.0,-52.0,-18.0,-46.0,-64.0,-75.0
54.0,-117.0,25.0,-50.0,25.0,-10.0,-244.0,94.0,36.0,-130.0
-35.0,65.0,-9.0,22.0,-115.0,-104.0,-66.0,-67.0,-71.0,-90.0
-99.0,-50.0,64.0,-28.0,-15.0,3.0,36.0,-62.0,22.0,-19.0
-410.0,115.0,483.0,172.0,294.0,319.0,45.0,251.0,355.0,-20.0
-137.0,48.0,-8.0,10.0,-77.0,-87.0,-23.0,-26.0,-75.0,-11.0
13.0,6.0,36.0,-21.0,-58.0,-16.0,-25.0,22.0,-12.0,-40.0
31.0,-44.0,-74.0,10.0,-46.0,-32.0,-4.0,2.0,-30.0,-48.0
-204.0,-326.0,-92.0,-23.0,-140.0,357.0,178.0,-104.0,587.0,-2.0
-25.0,-51.0,-98.0,-3.0,-63.0,-66.0,-29.0,-144.0,-37.0,-43.0
-32.0,-50.0,-9.0,-22.0,-79.0,-72.0,-2.0,-65.0,-39.0,-75.0
-23.0,-18.0,-37.0,9.0,-77.0,-55.0,2.0,-32.0,-45.0,-36.0
-36.0,12.0,38.0,-37.0,-1.0,18.0,-20.0,52.0,43.0,-60.0
21.0,180.0,20.0,159.0,28.0,-13.0,41.0,-1.0,-39.0,72.0
-48.0,22.0,86.0,44.0,-12.0,4.0,16.0,105.0,-39.0,-81.0
-67.0,77.0,-159.0,58.0,43.0,38.0,-79.0,-149.0,52.0,-161.0
25.0,120.0,33.0,44.0,78.0,-18.0,101.0,35.0,34.0,31.0
-53.0,-22.0,-88.0,1.0,-24.0,18.0,-24.0,-17.0,-23.0,-87.0
50.0,-9.0,-89.0,-30.0,58.0,-56.0,-48.0,-98.0,-39.0,29.0
88.0,21.0,57.0,48.0,72.0,82.0,21.0,58.0,32.0,76.0
98.0,17.0,61.0,-38.0,-26.0,-53.0,35.0,34.0,-101.0,24.0
-34.0,-31.0,-18.0,-55.0,-33.0,-1.0,-77.0,-26.0,2.0,-107.0
139.0,63.0,43.0,108.0,145.0,72.0,85.0,38.0,17.0,132.0
-80.0,-37.0,-92.0,-48.0,-108.0,94.0,-86.0,6.0,49.0,-4.0
155.0,41.0,-159.0,-250.0,-108.0,377.0,-217.0,72.0,29.0,-293.0
-358.0,-116.0,-90.0,-15.0,33.0,9.0,-287.0,52.0,-28.0,2.0
64.0,77.0,66.0,104.0,81.0,61.0,48.0,66.0,32.0,138.0
206.0,160.0,96.0,306.0,61.0,-296.0,-977.0,255.0,-606.0,-385.0
-115.0,-1019.0,596.0,594.0,272.0,-418.0,251.0,388.0,656.0,-248.0
58.0,-47.0,17.0,9.0,-21.0,-5.0,51.0,22.0,-3.0,21.0
-87.0,-30.0,53.0,-12.0,-53.0,15.0,-34.0,30.0,28.0,-78.0
-53.0,-64.0,-43.0,-61.0,-38.0,8.0,-53.0,-52.0,13.0,-40.0
2.0,41.0,33.0,-1.0,-10.0,1.0,-1.0,-32.0,7.0,-73.0
51.0,56.0,39.0,51.0,7.0,-94.0,8.0,57.0,-22.0,-5.0
8.0,-36.0,42.0,-10.0,-111.0,86.0,6.0,-38.0,-100.0,-73.0
190.0,16.0,-247.0,-72.0,15.0,-91.0,-33.0,-249.0,-4.0,125.0
-115.0,-28.0,-107.0,-22.0,17.0,-93.0,29.0,73.0,-23.0,-2.0
-63.0,57.0,26.0,47.0,9.0,-218.0,-42.0,-16.0,8.0,-25.0
-44.0,-20.0,28.0,-39.0,27.0,26.0,5.0,54.0,36.0,-26.0
-173.0,250.0,-239.0,-30.0,-28.0,-119.0,-200.0,-246.0,-133.0,101.0
85.0,-177.0,-189.0,147.0,-381.0,-321.0,-266.0,-69.0,-314.0,7.0
-364.0,26.0,343.0,292.0,-247.0,-513.0,-208.0,468.0,-28.0,63.0
34.0,41.0,32.0,62.0,-6.0,-20.0,15.0,62.0,-17.0,24.0
-84.0,121.0,5.0,130.0,38.0,83.0,70.0,-168.0,123.0,-21.0
13.0,-39.0,-59.0,5.0,-3.0,-11.0,2.0,-30.0,-11.0,-9.0
-31.0,16.0,14.0,-1.0,0.0,31.0,48.0,-39.0,34.0,68.0
51.0,-85.0,42.0,-129.0,6.0,25.0,-5.0,71.0,35.0,-96.0
-42.0,-37.0,-76.0,-20.0,25.0,-29.0,-68.0,-78.0,-64.0,-30.0
8.0,89.0,46.0,-5.0,-19.0,61.0,61.0,12.0,133.0,131.0
347.0,-58.0,372.0,-69.0,-155.0,-144.0,11.0,374.0,-110.0,-4.0
-79.0,3.0,-58.0,-28.0,-35.0,-31.0,-21.0,-86.0,-3.0,4.0
-323.0,475.0,324.0,-17.0,385.0,201.0,-83.0,-131.0,642.0,661.0
-67.0,-18.0,81.0,-54.0,-13.0,70.0,17.0,16.0,88.0,43.0
-82.0,15.0,-18.0,-11.0,-85.0,-106.0,-56.0,-28.0,-80.0,-188.0
-116.0,-73.0,51.0,-10.0,88.0,-52.0,57.0,-54.0,-31.0,24.0
562.0,626.0,-1085.0,342.0,136.0,-187.0,872.0,-342.0,124.0,901.0
394.0,319.0,-252.0,141.0,-237.0,157.0,-244.0,-134.0,291.0,317.0
-84.0,-45.0,51.0,13.0,-23.0,48.0,1.0,27.0,-78.0,-23.0
-12.0,27.0,-36.0,66.0,-48.0,-7.0,15.0,-27.0,-44.0,-59.0
-29.0,7.0,-45.0,28.0,29.0,32.0,-43.0,-61.0,13.0,-94.0
-7.0,-149.0,-56.0,-110.0,-26.0,49.0,-57.0,-77.0,107.0,-102.0
119.0,-2.0,-17.0,3.0,1.0,34.0,-78.0,47.0,42.0,92.0
79.0,3.0,-45.0,-9.0,7.0,12.0,16.0,61.0,-16.0,-18.0
16.0,-69.0,23.0,-38.0,4.0,2.0,48.0,10.0,-7.0,-56.0
-80.0,-113.0,-76.0,-101.0,-13.0,-4.0,-29.0,-45.0,3.0,-50.0
-45.0,-13.0,-44.0,-21.0,7.0,-27.0,28.0,-60.0,-64.0,-37.0
-12.0,-8.0,-131.0,-39.0,-16.0,-31.0,-45.0,-75.0,-15.0,1.0
-13.0,-87.0,-85.0,-50.0,-87.0,-50.0,-76.0,-63.0,-54.0,-102.0
367.0,45.0,-664.0,275.0,118.0,-742.0,149.0,-1194.0,544.0,-121.0
0.0,46.0,-33.0,39.0,-6.0,55.0,9.0,-14.0,41.0,45.0
-15.0,19.0,-18.0,59.0,-11.0,-67.0,-48.0,25.0,10.0,87.0
-17.0,41.0,-14.0,-5.0,16.0,-21.0,-47.0,-49.0,-26.0,-17.0
-190.0,836.0,763.0,157.0,-298.0,15.0,-1.0,56.0,20.0,323.0
37.0,2.0,298.0,189.0,374.0,422.0,78.0,-57.0,333.0,30.0
-27.0,-20.0,-49.0,-73.0,-25.0,-28.0,-8.0,-65.0,-43.0,-35.0
61.0,-125.0,-1.0,91.0,-22.0,-53.0,-132.0,-4.0,76.0,-72.0
-61.0,-40.0,-8.0,-69.0,-170.0,-171.0,-23.0,1.0,-139.0,-26.0
-36.0,-8.0,-68.0,-7.0,-73.0,-59.0,-73.0,-13.0,-85.0,127.0
-814.0,190.0,-313.0,440.0,721.0,-665.0,1026.0,395.0,-768.0,656.0
96.0,150.0,-328.0,142.0,26.0,211.0,184.0,-229.0,86.0,170.0
-63.0,-16.0,-38.0,-54.0,-50.0,-30.0,-102.0,8.0,-19.0,-65.0
-84.0,156.0,-165.0,150.0,15.0,-143.0,107.0,131.0,-148.0,-177.0
-15.0,24.0,-23.0,17.0,46.0,11.0,-8.0,-10.0,-4.0,11.0
-70.0,-120.0,-47.0,-110.0,-80.0,-85.0,-67.0,-79.0,-63.0,-57.0
-15.0,-15.0,2.0,24.0,144.0,-17.0,-126.0,0.0,-16.0,46.0
54.0,28.0,24.0,109.0,102.0,27.0,85.0,-13.0,40.0,32.0
256.0,83.0,57.0,-54.0,91.0,-32.0,-42.0,-146.0,-276.0,171.0
233.0,79.0,-96.0,666.0,-76.0,-91.0,-103.0,-104.0,-132.0,-124.0
25.0,-55.0,2.0,-18.0,19.0,-11.0,-11.0,-4.0,-15.0,-4.0
-29.0,112.0,11.0,98.0,-59.0,-149.0,47.0,-14.0,-110.0,67.0
-38.0,43.0,27.0,8.0,31.0,-96.0,38.0,0.0,-85.0,45.0
51.0,37.0,39.0,36.0,87.0,37.0,75.0,21.0,87.0,33.0
45.0,77.0,36.0,26.0,-7.0,-4.0,21.0,-126.0,19.0,3.0
-31.0,-23.0,3.0,-60.0,-3.0,-3.0,-14.0,3.0,-2.0,-25.0
107.0,-23.0,-26.0,-9.0,57.0,-44.0,-46.0,115.0,-154.0,184.0
-19.0,-11.0,3.0,-24.0,-35.0,-13.0,15.0,23.0,-63.0,-29.0
33.0,16.0,-16.0,13.0,29.0,-92.0,-33.0,-9.0,-46.0,24.0
-154.0,-23.0,-71.0,-80.0,-83.0,-108.0,-17.0,-61.0,-127.0,-57.0
-18.0,-53.0,-88.0,60.0,16.0,70.0,-8.0,-25.0,45.0,35.0
41.0,102.0,-5.0,25.0,146.0,151.0,-98.0,7.0,136.0,59.0
-115.0,-274.0,632.0,-89.0,-271.0,-127.0,-169.0,-110.0,-135.0,449.0
15.0,-7.0,2.0,45.0,22.0,16.0,-56.0,-45.0,-26.0,1.0
-70.0,-16.0,-8.0,-49.0,-39.0,4.0,-84.0,-83.0,4.0,-79.0
-96.0,-20.0,-608.0,-1022.0,-212.0,551.0,-951.0,-487.0,-1004.0,809.0
45.0,76.0,90.0,73.0,11.0,34.0,39.0,42.0,48.0,37.0
600.0,901.0,-424.0,-435.0,7.0,612.0,-127.0,-194.0,288.0,630.0
-86.0,-80.0,-83.0,-108.0,-100.0,-107.0,-101.0,-56.0,-84.0,-58.0
43.0,46.0,1.0,-12.0,83.0,51.0,-27.0,-38.0,28.0,-3.0
-1.0,38.0,8.0,-28.0,-22.0,-22.0,16.0,46.0,-22.0,18.0
-232.0,-45.0,-39.0,-226.0,149.0,65.0,-89.0,-9.0,80.0,276.0
866.0,-211.0,-804.0,317.0,-244.0,-327.0,-86.0,-199.0,-353.0,-188.0
-80.0,7.0,-66.0,8.0,77.0,53.0,-47.0,-88.0,33.0,-65.0
-5.0,2.0,-27.0,15.0,-65.0,12.0,-48.0,-16.0,26.0,-21.0
844.0,519.0,444.0,64.0,-28.0,-1592.0,-242.0,55.0,-79.0,318.0
48.0,9.0,-11.0,10.0,16.0,-1.0,86.0,-13.0,-2.0,3.0
44.0,113.0,-66.0,51.0,-59.0,78.0,-114.0,-60.0,61.0,93.0
-9.0,64.0,-10.0,-29.0,-18.0,-106.0,32.0,68.0,-25.0,-6.0
-32.0,-75.0,-18.0,72.0,42.0,32.0,37.0,-25.0,53.0,-51.0
