-8.0,-99.0,-33.0,-40.0,-69.0,-65.0,-144.0,-35.0,-120.0,-43.0,-81.0,-59.0,-78.0,-118.0,-54.0,-90.0,-89.0,-139.0,-108.0,-41.0,-63.0,-22.0,-109.0,-66.0,-76.0
-326.0,230.0,-145.0,227.0,-32.0,-76.0,-36.0,746.0,-119.0,-446.0,226.0,-429.0,-77.0,-143.0,129.0,-68.0,-1212.0,-321.0,-421.0,222.0,225.0,37.0,228.0,-145.0,463.0
14.0,13.0,-53.0,-15.0,3.0,31.0,-37.0,-33.0,10.0,54.0,-49.0,-36.0,2.0,21.0,4.0,-6.0,16.0,7.0,-25.0,-20.0,-42.0,-45.0,10.0,-47.0,-40.0
-44.0,-88.0,-16.0,-59.0,-112.0,-29.0,23.0,-39.0,-20.0,-79.0,-38.0,-32.0,12.0,-23.0,-79.0,4.0,-81.0,-61.0,-26.0,-104.0,-87.0,54.0,-89.0,19.0,-72.0
-50.0,-83.0,234.0,471.0,-718.0,914.0,812.0,-30.0,-721.0,-14.0,-774.0,-221.0,-259.0,-1325.0,-225.0,274.0,212.0,105.0,-729.0,221.0,-681.0,-253.0,104.0,813.0,925.0
11.0,25.0,15.0,-123.0,-113.0,32.0,-29.0,51.0,25.0,-64.0,-142.0,-27.0,-80.0,-25.0,-100.0,-86.0,-66.0,5.0,-44.0,-113.0,-106.0,67.0,-21.0,109.0,2.0
-229.0,162.0,200.0,111.0,341.0,362.0,202.0,-162.0,103.0,-9.0,-141.0,129.0,289.0,-60.0,-24.0,314.0,162.0,-362.0,354.0,59.0,-595.0,-116.0,199.0,-163.0,325.0
-51.0,-47.0,13.0,-50.0,-78.0,-63.0,4.0,-61.0,-33.0,43.0,-55.0,-95.0,8.0,-22.0,-16.0,4.0,39.0,-52.0,-74.0,-68.0,-63.0,-38.0,-57.0,-9.0,11.0
-103.0,4.0,-41.0,29.0,59.0,84.0,-60.0,-19.0,95.0,37.0,37.0,-121.0,-39.0,117.0,-44.0,-36.0,49.0,-70.0,-55.0,-27.0,-67.0,-3.0,9.0,-20.0,14.0
-159.0,-121.0,-99.0,-96.0,119.0,155.0,-52.0,-148.0,173.0,-105.0,-104.0,-157.0,-56.0,186.0,19.0,-56.0,-125.0,-144.0,-139.0,-25.0,-56.0,-67.0,-113.0,-68.0,-124.0
-25.0,53.0,17.0,72.0,102.0,25.0,56.0,48.0,108.0,26.0,137.0,40.0,-1.0,87.0,130.0,16.0,50.0,114.0,29.0,97.0,21.0,77.0,46.0,49.0,146.0
12.0,-199.0,-41.0,71.0,157.0,-158.0,-6.0,78.0,-107.0,-128.0,148.0,-192.0,-181.0,17.0,-21.0,-155.0,-9.0,-122.0,84.0,54.0,-17.0,-82.0,-137.0,42.0,93.0
126.0,-338.0,-448.0,-34.0,102.0,180.0,6.0,-257.0,-341.0,58.0,244.0,-222.0,-150.0,-420.0,-291.0,-103.0,-151.0,245.0,-152.0,346.0,247.0,687.0,-332.0,-358.0,-232.0
165.0,71.0,177.0,-22.0,158.0,49.0,117.0,160.0,31.0,-24.0,-82.0,33.0,133.0,46.0,77.0,124.0,-96.0,65.0,25.0,72.0,4.0,75.0,-11.0,66.0,-82.0
-67.0,-35.0,-41.0,-58.0,-24.0,-54.0,6.0,-76.0,-32.0,-109.0,-78.0,-90.0,-55.0,-26.0,11.0,-39.0,-110.0,-20.0,-86.0,-42.0,-38.0,-53.0,-61.0,-47.0,-114.0
-128.0,-13.0,49.0,94.0,4.0,9.0,-64.0,-89.0,-40.0,-121.0,-16.0,-1.0,23.0,-126.0,43.0,34.0,-68.0,-46.0,-80.0,33.0,29.0,-36.0,5.0,59.0,-16.0
-78.0,-24.0,-36.0,-9.0,76.0,-55.0,10.0,-86.0,35.0,-93.0,-36.0,-93.0,-85.0,67.0,-135.0,-83.0,-151.0,-37.0,6.0,-62.0,-96.0,-72.0,-5.0,15.0,-234.0
-57.0,-90.0,-17.0,-145.0,-7.0,13.0,-7.0,-7.0,20.0,-41.0,-174.0,-95.0,31.0,29.0,-91.0,24.0,-35.0,-39.0,-128.0,-126.0,-159.0,-6.0,-102.0,20.0,-86.0
130.0,28.0,79.0,86.0,46.0,51.0,72.0,134.0,70.0,14.0,82.0,29.0,71.0,93.0,48.0,74.0,-10.0,-35.0,130.0,14.0,54.0,41.0,62.0,112.0,43.0
-81.0,39.0,92.0,34.0,-75.0,-3.0,14.0,-68.0,3.0,96.0,9.0,1.0,72.0,-78.0,7.0,51.0,55.0,-45.0,-106.0,49.0,-18.0,-14.0,-82.0,38.0,23.0
-113.0,131.0,2.0,96.0,-25.0,-26.0,-34.0,-50.0,-6.0,7.0,92.0,20.0,-27.0,-6.0,18.0,-8.0,-8.0,-182.0,-54.0,-44.0,430.0,-95.0,122.0,61.0,-4.0
-336.0,105.0,-7.0,-487.0,4.0,135.0,30.0,-146.0,97.0,188.0,-328.0,99.0,-234.0,58.0,-35.0,-22.0,133.0,-416.0,60.0,126.0,128.0,33.0,181.0,-287.0,-51.0
36.0,-9.0,31.0,77.0,-50.0,46.0,17.0,23.0,-46.0,-35.0,69.0,-133.0,-112.0,-98.0,-23.0,-56.0,-61.0,19.0,-23.0,-19.0,1.0,-48.0,28.0,46.0,-52.0
-62.0,21.0,75.0,79.0,102.0,-69.0,40.0,-94.0,-151.0,-27.0,33.0,62.0,123.0,-113.0,24.0,116.0,-31.0,70.0,31.0,22.0,71.0,-59.0,68.0,-38.0,-38.0
-691.0,189.0,-143.0,-615.0,20.0,601.0,433.0,512.0,257.0,240.0,-437.0,35.0,229.0,-148.0,-106.0,393.0,394.0,-1.0,1.0,508.0,-19.0,-103.0,-94.0,-456.0,515.0
-41.0,-38.0,-29.0,-7.0,29.0,-58.0,-76.0,-38.0,130.0,12.0,78.0,36.0,-34.0,240.0,48.0,-42.0,27.0,-49.0,14.0,21.0,16.0,50.0,-45.0,-68.0,39.0
-101.0,-75.0,-18.0,-4.0,-32.0,-27.0,-12.0,-7.0,-28.0,-14.0,-25.0,-14.0,-36.0,-7.0,-39.0,-47.0,-30.0,-46.0,-112.0,-12.0,9.0,-38.0,-22.0,7.0,-52.0
-70.0,-10.0,-46.0,-33.0,101.0,23.0,-25.0,-6.0,-3.0,-27.0,-41.0,-54.0,-9.0,2.0,44.0,-33.0,29.0,-60.0,27.0,-64.0,-1.0,-36.0,20.0,-7.0,107.0
55.0,-140.0,58.0,244.0,-84.0,-156.0,-258.0,-295.0,-182.0,-390.0,196.0,50.0,-152.0,-175.0,161.0,-201.0,-446.0,-72.0,-54.0,-369.0,-342.0,59.0,-19.0,76.0,-211.0
-144.0,155.0,-136.0,160.0,27.0,47.0,11.0,-158.0,46.0,-48.0,162.0,-109.0,-46.0,37.0,-40.0,-22.0,-65.0,-97.0,-25.0,266.0,142.0,-7.0,162.0,-124.0,-25.0
-511.0,124.0,-39.0,244.0,52.0,-406.0,266.0,406.0,-574.0,382.0,136.0,205.0,239.0,-154.0,253.0,236.0,362.0,-297.0,339.0,278.0,-811.0,-759.0,157.0,229.0,369.0
-28.0,10.0,-75.0,-32.0,-58.0,-77.0,-53.0,38.0,-96.0,-129.0,-35.0,-22.0,-67.0,-66.0,-27.0,-64.0,-105.0,-31.0,18.0,-41.0,-27.0,-57.0,-1.0,-130.0,-46.0
23.0,181.0,22.0,328.0,-1.0,118.0,379.0,-284.0,134.0,239.0,309.0,319.0,430.0,136.0,67.0,421.0,233.0,-1073.0,257.0,93.0,264.0,230.0,294.0,275.0,200.0
-66.0,-100.0,32.0,-91.0,-66.0,-32.0,-13.0,-19.0,-43.0,29.0,-53.0,-71.0,6.0,-36.0,-38.0,1.0,1.0,-69.0,-55.0,-62.0,-42.0,-79.0,-109.0,48.0,-31.0
376.0,8.0,256.0,94.0,-252.0,-121.0,-54.0,53.0,-71.0,-151.0,196.0,-171.0,200.0,-48.0,186.0,146.0,-155.0,-57.0,-113.0,382.0,269.0,-50.0,-13.0,137.0,-172.0
41.0,-23.0,-23.0,53.0,91.0,-103.0,1.0,-39.0,19.0,-40.0,-1.0,-42.0,15.0,74.0,31.0,31.0,-15.0,-7.0,-56.0,-55.0,40.0,-85.0,-18.0,-122.0,37.0
-3.0,-53.0,37.0,-11.0,122.0,-170.0,42.0,-1.0,-61.0,-45.0,-67.0,-19.0,132.0,54.0,-35.0,116.0,-24.0,-47.0,64.0,-2.0,-87.0,-32.0,-55.0,-75.0,-18.0
-10.0,-86.0,-5.0,-18.0,-40.0,20.0,-47.0,-51.0,-9.0,-35.0,-72.0,11.0,-3.0,5.0,-5.0,-35.0,-49.0,-111.0,31.0,3.0,33.0,-70.0,-38.0,10.0,59.0
130.0,-113.0,-66.0,73.0,-43.0,190.0,70.0,123.0,135.0,-205.0,-44.0,-211.0,-18.0,64.0,24.0,5.0,-243.0,41.0,124.0,-85.0,61.0,-51.0,-14.0,34.0,-63.0
30.0,-28.0,13.0,-113.0,-12.0,-1.0,-15.0,4.0,2.0,36.0,-102.0,-40.0,-59.0,2.0,-19.0,-51.0,52.0,70.0,-9.0,-6.0,-22.0,98.0,-45.0,-50.0,5.0
1.0,-2.0,1.0,2.0,-21.0,-55.0,-41.0,-59.0,15.0,-19.0,-49.0,-58.0,-58.0,-61.0,33.0,-42.0,-60.0,-49.0,-46.0,-54.0,-93.0,-34.0,-38.0,-61.0,-9.0
-187.0,-121.0,48.0,634.0,-295.0,-215.0,-303.0,529.0,-336.0,-188.0,534.0,275.0,-427.0,-280.0,148.0,-442.0,-15.0,-192.0,-222.0,-149.0,-45.0,309.0,-388.0,407.0,1021.0
9.0,-2.0,60.0,19.0,68.0,41.0,17.0,25.0,18.0,14.0,16.0,27.0,3.0,17.0,-5.0,3.0,24.0,-29.0,19.0,22.0,35.0,21.0,13.0,27.0,27.0
-15.0,-152.0,2.0,-42.0,-67.0,-96.0,-38.0,-11.0,-109.0,-7.0,-77.0,1.0,-105.0,-62.0,-79.0,-101.0,-12.0,-113.0,-68.0,-26.0,-65.0,-15.0,-82.0,-159.0,-105.0
153.0,-120.0,-121.0,-151.0,153.0,5.0,247.0,579.0,-278.0,86.0,158.0,-310.0,200.0,-408.0,-150.0,315.0,123.0,26.0,260.0,121.0,35.0,-371.0,-299.0,74.0,119.0
-1.0,40.0,-40.0,-29.0,-10.0,-42.0,-7.0,-23.0,-18.0,-20.0,-1.0,88.0,3.0,21.0,-1.0,3.0,-30.0,-16.0,8.0,3.0,5.0,-33.0,1.0,-70.0,-17.0
9.0,3.0,8.0,-35.0,-1.0,13.0,8.0,-11.0,10.0,8.0,-57.0,8.0,20.0,19.0,18.0,11.0,-3.0,-44.0,-9.0,10.0,-13.0,-11.0,1.0,8.0,-26.0
-43.0,-37.0,12.0,38.0,-53.0,-27.0,-34.0,-76.0,-20.0,-15.0,16.0,-61.0,0.0,5.0,19.0,-10.0,3.0,-38.0,-1.0,13.0,-28.0,-42.0,1.0,41.0,-6.0
-107.0,-84.0,-109.0,-81.0,180.0,98.0,-34.0,-64.0,14.0,39.0,-7.0,-64.0,-103.0,-43.0,50.0,-92.0,42.0,10.0,-5.0,-6.0,29.0,6.0,-161.0,12.0,107.0
219.0,-324.0,1.0,27.0,18.0,89.0,57.0,142.0,140.0,82.0,-39.0,-316.0,-30.0,150.0,14.0,-1.0,57.0,222.0,72.0,43.0,11.0,15.0,-221.0,167.0,64.0
-43.0,4.0,-45.0,-31.0,-11.0,-18.0,-38.0,0.0,-28.0,34.0,-23.0,16.0,-14.0,-50.0,43.0,-17.0,23.0,-58.0,-21.0,10.0,-1.0,-22.0,-4.0,-23.0,-11.0
-74.0,-63.0,-19.0,-16.0,-46.0,-62.0,-46.0,10.0,-100.0,-15.0,-17.0,-78.0,-46.0,-61.0,122.0,-36.0,-18.0,-42.0,-105.0,76.0,50.0,102.0,-42.0,-87.0,-36.0
-4.0,42.0,-84.0,-20.0,28.0,55.0,-33.0,-12.0,77.0,3.0,-27.0,-16.0,-29.0,95.0,-66.0,-33.0,-50.0,-12.0,-8.0,-60.0,-28.0,-40.0,15.0,30.0,-70.0
22.0,3.0,-7.0,16.0,85.0,35.0,-52.0,64.0,72.0,-91.0,43.0,-71.0,-72.0,66.0,44.0,-58.0,-124.0,84.0,-105.0,100.0,99.0,-62.0,-18.0,-102.0,-148.0
-186.0,116.0,-1696.0,792.0,483.0,-763.0,213.0,-489.0,-1743.0,184.0,189.0,248.0,499.0,-197.0,125.0,477.0,189.0,781.0,18.0,-85.0,149.0,64.0,567.0,553.0,223.0
70.0,91.0,26.0,86.0,98.0,84.0,16.0,-9.0,1.0,39.0,120.0,107.0,55.0,-18.0,41.0,26.0,25.0,100.0,-8.0,119.0,34.0,43.0,47.0,61.0,0.0
-8.0,6.0,-37.0,-7.0,83.0,-43.0,2.0,-50.0,11.0,-75.0,-22.0,-10.0,-25.0,55.0,-38.0,1.0,-61.0,27.0,-39.0,61.0,41.0,-16.0,-10.0,101.0,-4.0
-114.0,97.0,100.0,83.0,7.0,205.0,99.0,6.0,-7.0,-123.0,103.0,-123.0,98.0,133.0,-104.0,91.0,-212.0,-127.0,-227.0,3.0,6.0,52.0,98.0,89.0,-253.0
-77.0,-92.0,-104.0,-19.0,58.0,-11.0,-80.0,-9.0,-74.0,-3.0,-16.0,-67.0,-64.0,-55.0,-156.0,-74.0,-43.0,-39.0,-14.0,67.0,-21.0,23.0,-112.0,-67.0,-72.0
-124.0,-83.0,47.0,-88.0,-35.0,-41.0,26.0,-10.0,-7.0,-68.0,-79.0,-103.0,24.0,16.0,-30.0,22.0,-79.0,-95.0,-108.0,-39.0,-23.0,-42.0,-84.0,28.0,-91.0
792.0,264.0,127.0,275.0,-300.0,-89.0,-277.0,-152.0,93.0,-884.0,72.0,-101.0,58.0,-262.0,482.0,18.0,-306.0,680.0,-396.0,851.0,22.0,765.0,325.0,113.0,149.0
-78.0,-4.0,-45.0,-58.0,3.0,29.0,-46.0,-82.0,16.0,-23.0,-117.0,-54.0,-2.0,8.0,-22.0,-2.0,2.0,-75.0,32.0,-38.0,-38.0,-17.0,-1.0,-113.0,22.0
-41.0,-1.0,65.0,-40.0,-21.0,-2.0,-12.0,0.0,-24.0,-73.0,6.0,-19.0,26.0,-34.0,-23.0,16.0,-68.0,-6.0,-14.0,29.0,3.0,27.0,-13.0,35.0,-59.0
-125.0,239.0,182.0,464.0,-144.0,-162.0,257.0,-169.0,-173.0,166.0,474.0,-25.0,206.0,-185.0,-106.0,236.0,164.0,-150.0,17.0,-84.0,-51.0,241.0,137.0,257.0,131.0
-81.0,-22.0,148.0,-262.0,89.0,-49.0,18.0,-23.0,-156.0,187.0,-223.0,-22.0,-110.0,-188.0,-156.0,-55.0,167.0,-287.0,-285.0,63.0,-44.0,106.0,-109.0,5.0,-65.0
17.0,11.0,125.0,104.0,-8.0,-44.0,-80.0,36.0,-116.0,0.0,137.0,-210.0,-46.0,-174.0,-19.0,-96.0,-9.0,57.0,-129.0,-54.0,26.0,123.0,46.0,21.0,-34.0
-37.0,66.0,25.0,-57.0,-42.0,-53.0,-10.0,-117.0,-26.0,51.0,-8.0,-16.0,-30.0,-56.0,31.0,-45.0,28.0,-55.0,-110.0,26.0,-63.0,-52.0,16.0,-16.0,-17.0
-12.0,18.0,-19.0,51.0,-21.0,-21.0,3.0,3.0,-100.0,-100.0,28.0,12.0,-38.0,-124.0,-5.0,-31.0,-82.0,-18.0,-37.0,-50.0,-55.0,22.0,36.0,-79.0,-92.0
-87.0,127.0,27.0,78.0,40.0,9.0,-71.0,42.0,-39.0,-35.0,42.0,-38.0,-65.0,-13.0,-36.0,-84.0,-23.0,-90.0,-24.0,-65.0,-90.0,-40.0,119.0,37.0,-26.0
107.0,-56.0,14.0,-20.0,2.0,-2.0,-23.0,32.0,35.0,28.0,-1.0,58.0,-40.0,35.0,48.0,-21.0,43.0,84.0,54.0,44.0,22.0,-27.0,-28.0,-43.0,41.0
35.0,34.0,39.0,32.0,84.0,60.0,40.0,36.0,60.0,51.0,32.0,43.0,37.0,62.0,60.0,43.0,56.0,32.0,34.0,32.0,37.0,16.0,35.0,42.0,57.0
138.0,375.0,397.0,267.0,-407.0,153.0,596.0,743.0,393.0,5.0,354.0,384.0,-529.0,-465.0,725.0,-478.0,184.0,195.0,187.0,205.0,659.0,-1064.0,370.0,569.0,78.0
197.0,253.0,-333.0,247.0,90.0,-212.0,414.0,76.0,-602.0,-694.0,126.0,4.0,433.0,-571.0,-238.0,417.0,-529.0,249.0,-376.0,-502.0,-954.0,527.0,280.0,124.0,-233.0
-54.0,-36.0,-2.0,-71.0,-141.0,11.0,-99.0,-121.0,-34.0,14.0,-147.0,60.0,87.0,-25.0,2.0,60.0,-8.0,63.0,-129.0,-119.0,-65.0,-56.0,6.0,-97.0,-24.0
357.0,190.0,-268.0,331.0,-415.0,269.0,449.0,182.0,270.0,136.0,491.0,-291.0,321.0,183.0,347.0,353.0,189.0,220.0,-327.0,-749.0,-297.0,462.0,190.0,178.0,377.0
-1204.0,142.0,337.0,-366.0,384.0,-6.0,173.0,285.0,-356.0,496.0,-257.0,295.0,171.0,-637.0,96.0,161.0,478.0,-253.0,366.0,-624.0,-800.0,-1037.0,103.0,273.0,488.0
-74.0,54.0,-17.0,22.0,45.0,84.0,-3.0,33.0,43.0,-21.0,28.0,-83.0,-6.0,-14.0,38.0,4.0,-35.0,42.0,67.0,40.0,87.0,-69.0,12.0,-41.0,-51.0
-1018.0,-890.0,225.0,503.0,508.0,-815.0,-1407.0,126.0,-48.0,277.0,163.0,273.0,979.0,-439.0,167.0,670.0,348.0,433.0,179.0,137.0,160.0,-476.0,870.0,210.0,356.0
53.0,-7.0,67.0,-69.0,-32.0,-24.0,81.0,68.0,-29.0,-11.0,-93.0,-21.0,118.0,-23.0,-19.0,117.0,-19.0,74.0,-46.0,-16.0,-47.0,145.0,-33.0,66.0,-35.0
22.0,12.0,38.0,8.0,58.0,45.0,37.0,-11.0,33.0,2.0,19.0,27.0,33.0,26.0,15.0,32.0,15.0,4.0,33.0,49.0,37.0,34.0,15.0,27.0,27.0
-18.0,-54.0,58.0,-21.0,122.0,50.0,-10.0,106.0,76.0,-23.0,-87.0,54.0,15.0,33.0,-15.0,9.0,28.0,112.0,-6.0,14.0,-71.0,58.0,53.0,-5.0,21.0
65.0,130.0,1.0,-1.0,-158.0,92.0,58.0,-1.0,24.0,60.0,89.0,36.0,9.0,-48.0,-95.0,10.0,5.0,45.0,26.0,129.0,-100.0,99.0,38.0,50.0,7.0
-4.0,8.0,-7.0,-33.0,1.0,-14.0,100.0,54.0,-84.0,90.0,-10.0,-3.0,69.0,-46.0,-64.0,67.0,72.0,-50.0,-41.0,-106.0,-73.0,17.0,-35.0,21.0,44.0
31.0,4.0,23.0,19.0,130.0,53.0,82.0,27.0,6.0,-72.0,27.0,37.0,83.0,29.0,5.0,80.0,-87.0,23.0,-2.0,-39.0,-45.0,42.0,-2.0,52.0,-75.0
547.0,67.0,463.0,-1389.0,-304.0,605.0,363.0,-892.0,-261.0,520.0,-66.0,675.0,-421.0,480.0,571.0,-178.0,584.0,-940.0,641.0,230.0,728.0,-755.0,-511.0,317.0,607.0
62.0,99.0,-5.0,33.0,-114.0,173.0,62.0,17.0,-55.0,23.0,44.0,59.0,35.0,-135.0,78.0,47.0,-8.0,6.0,-31.0,-7.0,61.0,98.0,65.0,26.0,18.0
-37.0,-62.0,-90.0,24.0,17.0,9.0,-43.0,-110.0,31.0,-54.0,64.0,43.0,-92.0,45.0,-100.0,-91.0,-35.0,-72.0,30.0,-90.0,-13.0,-57.0,-29.0,-103.0,-13.0
15.0,0.0,44.0,41.0,-33.0,20.0,29.0,5.0,75.0,33.0,22.0,2.0,42.0,82.0,-5.0,40.0,22.0,33.0,1.0,74.0,76.0,27.0,18.0,44.0,5.0
29.0,-262.0,223.0,234.0,-471.0,24.0,-454.0,89.0,-675.0,236.0,-578.0,-106.0,-64.0,230.0,165.0,-380.0,59.0,349.0,494.0,76.0,167.0,-309.0,-173.0,-239.0,-204.0
51.0,-97.0,-55.0,129.0,169.0,-54.0,-30.0,144.0,-120.0,-47.0,57.0,-78.0,-83.0,7.0,47.0,-43.0,-90.0,-36.0,111.0,98.0,141.0,-77.0,27.0,146.0,-57.0
-180.0,13.0,-88.0,49.0,59.0,89.0,-159.0,-123.0,5.0,-285.0,60.0,-73.0,-324.0,-63.0,13.0,-284.0,-148.0,-259.0,-30.0,37.0,6.0,100.0,16.0,-156.0,-63.0
29.0,-20.0,-3.0,42.0,-161.0,-151.0,23.0,-1.0,-107.0,68.0,100.0,46.0,30.0,-84.0,-64.0,33.0,72.0,24.0,120.0,36.0,83.0,29.0,-4.0,22.0,82.0
9.0,-7.0,0.0,-58.0,-98.0,-39.0,61.0,38.0,-133.0,-35.0,-66.0,92.0,-3.0,-150.0,-97.0,3.0,-75.0,28.0,-36.0,-26.0,-19.0,-18.0,-13.0,-3.0,-52.0
55.0,1.0,-7.0,14.0,46.0,102.0,-23.0,40.0,72.0,-4.0,34.0,-28.0,33.0,56.0,32.0,15.0,-29.0,-14.0,73.0,80.0,54.0,-3.0,20.0,20.0,1.0
-44.0,0.0,-46.0,43.0,-29.0,-70.0,-37.0,64.0,-68.0,18.0,28.0,38.0,-36.0,-34.0,-50.0,-38.0,43.0,-47.0,5.0,6.0,24.0,56.0,11.0,-101.0,26.0
30.0,1.0,-86.0,-53.0,-23.0,-28.0,-73.0,-29.0,30.0,78.0,-28.0,70.0,-108.0,12.0,-13.0,-124.0,45.0,-18.0,-36.0,-13.0,-28.0,24.0,-25.0,-8.0,-17.0
-34.0,50.0,-47.0,51.0,42.0,4.0,-90.0,-106.0,-80.0,75.0,-86.0,52.0,14.0,-81.0,56.0,-20.0,3.0,-62.0,-33.0,-58.0,96.0,24.0,66.0,32.0,-110.0
-19.0,17.0,28.0,23.0,-48.0,-19.0,-56.0,2.0,21.0,-55.0,23.0,-54.0,-61.0,34.0,-58.0,-61.0,-68.0,17.0,-17.0,-8.0,38.0,8.0,14.0,-18.0,-55.0
-113.0,-137.0,-124.0,-37.0,7.0,95.0,-154.0,-87.0,121.0,-67.0,-74.0,-77.0,-169.0,117.0,46.0,-136.0,-102.0,-47.0,-84.0,60.0,23.0,-128.0,-78.0,-138.0,-126.0
-175.0,-207.0,-11.0,-14.0,28.0,90.0,-135.0,-5.0,133.0,-20.0,17.0,-154.0,-135.0,151.0,-315.0,-161.0,-38.0,-72.0,-113.0,-175.0,-49.0,-65.0,-91.0,-142.0,-60.0
-76.0,-220.0,-115.0,-208.0,-40.0,336.0,-127.0,-2.0,195.0,328.0,-187.0,233.0,-205.0,216.0,-3.0,-195.0,366.0,22.0,130.0,-63.0,-113.0,-120.0,-209.0,-181.0,318.0
308.0,431.0,-86.0,370.0,26.0,-448.0,441.0,-397.0,-622.0,87.0,307.0,401.0,406.0,-390.0,-259.0,442.0,49.0,80.0,-53.0,-70.0,246.0,-517.0,413.0,173.0,-215.0
-36.0,19.0,22.0,49.0,-35.0,-28.0,51.0,31.0,11.0,-39.0,43.0,12.0,51.0,-10.0,-1.0,58.0,-13.0,20.0,50.0,13.0,29.0,34.0,11.0,-1.0,33.0
260.0,396.0,-45.0,439.0,-94.0,-473.0,414.0,-478.0,-489.0,-427.0,455.0,-20.0,467.0,-203.0,-61.0,478.0,-200.0,156.0,-270.0,364.0,420.0,-911.0,414.0,420.0,40.0
-358.0,66.0,-429.0,-924.0,-1845.0,654.0,429.0,-1499.0,479.0,255.0,-844.0,-641.0,201.0,408.0,270.0,244.0,-1608.0,-253.0,-104.0,-412.0,-68.0,-1451.0,-147.0,301.0,-790.0
529.0,77.0,7.0,122.0,4.0,31.0,48.0,36.0,-435.0,369.0,-137.0,57.0,18.0,-505.0,-61.0,69.0,530.0,164.0,-428.0,1.0,197.0,453.0,138.0,-74.0,106.0
-97.0,-26.0,53.0,22.0,-43.0,11.0,-50.0,-76.0,24.0,13.0,27.0,41.0,-42.0,14.0,-63.0,-54.0,16.0,8.0,-62.0,24.0,-7.0,-99.0,-27.0,-21.0,22.0
-39.0,-1.0,-24.0,-19.0,-33.0,5.0,27.0,16.0,11.0,-35.0,-41.0,1.0,28.0,28.0,37.0,35.0,-34.0,-18.0,5.0,12.0,15.0,-50.0,-7.0,34.0,-35.0
54.0,130.0,-27.0,49.0,-15.0,47.0,-3.0,34.0,-30.0,12.0,47.0,91.0,-38.0,16.0,43.0,-27.0,41.0,26.0,25.0,-117.0,6.0,32.0,67.0,-55.0,66.0
-96.0,-16.0,5.0,-83.0,-87.0,-43.0,-85.0,-146.0,-164.0,-143.0,-153.0,-26.0,-91.0,-79.0,-100.0,-94.0,-135.0,-38.0,-61.0,-27.0,-70.0,-70.0,-29.0,-11.0,-14.0
4.0,-282.0,282.0,-69.0,96.0,-171.0,-96.0,9.0,-79.0,-143.0,335.0,525.0,-173.0,-177.0,-125.0,-125.0,-64.0,-273.0,-65.0,-50.0,-29.0,-67.0,-320.0,23.0,-58.0
22.0,54.0,15.0,20.0,51.0,43.0,39.0,-14.0,29.0,18.0,16.0,27.0,57.0,53.0,-1.0,53.0,-3.0,28.0,81.0,35.0,37.0,30.0,56.0,54.0,27.0
-11.0,-56.0,-48.0,-105.0,9.0,11.0,-58.0,-47.0,33.0,3.0,-102.0,24.0,-34.0,28.0,28.0,-44.0,-4.0,-27.0,3.0,-12.0,-9.0,-17.0,-66.0,-15.0,-19.0
-3.0,35.0,-53.0,-71.0,-1.0,10.0,94.0,-38.0,72.0,-23.0,-127.0,-4.0,24.0,58.0,-86.0,26.0,-11.0,-30.0,27.0,24.0,84.0,36.0,-3.0,-66.0,31.0
-90.0,-61.0,-114.0,-105.0,-82.0,-62.0,-75.0,-107.0,-32.0,-89.0,-113.0,-69.0,-68.0,-30.0,-111.0,-60.0,-81.0,-61.0,-75.0,-78.0,-84.0,-26.0,-73.0,-46.0,-77.0
-48.0,-49.0,-48.0,-39.0,-25.0,-31.0,-34.0,38.0,-65.0,-64.0,-24.0,-52.0,-13.0,-68.0,-51.0,3.0,-67.0,-38.0,-68.0,4.0,-54.0,-107.0,-90.0,5.0,-90.0
-122.0,177.0,4.0,90.0,104.0,126.0,15.0,-53.0,97.0,-103.0,42.0,-56.0,93.0,19.0,199.0,121.0,-167.0,-99.0,-107.0,138.0,230.0,-3.0,214.0,-88.0,-175.0
45.0,12.0,38.0,-2.0,19.0,59.0,25.0,28.0,24.0,-3.0,26.0,9.0,22.0,-10.0,20.0,48.0,-41.0,46.0,37.0,-5.0,-38.0,49.0,45.0,-7.0,-10.0
72.0,8.0,-48.0,38.0,11.0,39.0,-14.0,42.0,-55.0,-33.0,-23.0,15.0,-5.0,10.0,-114.0,14.0,-23.0,100.0,-77.0,30.0,-25.0,13.0,3.0,-1.0,-61.0
-35.0,7.0,28.0,-30.0,-18.0,-4.0,-16.0,17.0,12.0,-61.0,-54.0,-4.0,-78.0,21.0,1.0,-74.0,-70.0,6.0,24.0,43.0,40.0,63.0,-10.0,-15.0,-55.0
21.0,111.0,104.0,60.0,-1.0,6.0,247.0,72.0,17.0,99.0,56.0,71.0,170.0,34.0,17.0,193.0,127.0,5.0,98.0,88.0,72.0,118.0,109.0,85.0,116.0
147.0,16.0,526.0,485.0,192.0,171.0,-399.0,-553.0,427.0,143.0,185.0,-338.0,-16.0,222.0,416.0,-52.0,221.0,244.0,-233.0,257.0,50.0,-38.0,161.0,124.0,99.0
-105.0,-100.0,41.0,-31.0,2.0,-116.0,83.0,-93.0,34.0,-57.0,4.0,-32.0,80.0,95.0,77.0,114.0,-35.0,-74.0,-132.0,18.0,-7.0,-5.0,-92.0,-86.0,-31.0
